crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_ssm_z,avg_ndvi_z
wheat,IN,IN-15-0955,2013,340.733,102.59,63.4,3.873,24.51759,85.6116,1638.0,12.729,1.434,4.0,-0.21176386678139897,1.303709069934232
wheat,IN,IN-15-0955,2014,340.733,102.59,63.4,3.873,24.51759,85.6116,1638.0,12.729,1.434,4.0,-0.10772984645976308,1.5418907199515297
wheat,IN,IN-15-0955,2015,340.733,102.59,63.4,3.873,24.51759,85.6116,1638.0,12.729,1.434,4.0,-0.47624282291778774,0.21322713360413206
wheat,IN,IN-15-0955,2016,340.733,102.59,63.4,3.873,24.51759,85.6116,1638.0,12.729,1.434,4.0,-0.7045687522982331,1.735788692131132
wheat,IN,IN-15-0957,2003,351.0,98.0,41.2,2.291,24.53159,87.72389,1799.0,11.626,1.559,4.0,1.7393666469582232,0.24836636391135533
wheat,IN,IN-15-0957,2004,351.0,98.0,41.2,2.291,24.53159,87.72389,1799.0,11.626,1.559,4.0,1.527741884279639,-0.45636142649830996
wheat,IN,IN-15-0957,2005,351.0,98.0,41.2,2.291,24.53159,87.72389,1799.0,11.626,1.559,4.0,0.40036291500863475,0.3851827516463389
wheat,IN,IN-15-0957,2006,351.0,98.0,41.2,2.291,24.53159,87.72389,1799.0,11.626,1.559,4.0,-0.34775329639903174,0.5075638660558265
wheat,IN,IN-15-0957,2007,351.0,98.0,41.2,2.291,24.53159,87.72389,1799.0,11.626,1.559,4.0,1.0918937864773992,-0.3488719127046645
wheat,IN,IN-15-0957,2008,351.0,98.0,41.2,2.291,24.53159,87.72389,1799.0,11.626,1.559,4.0,1.0814873715918143,-0.080187300783879
wheat,IN,IN-15-0957,2009,351.0,98.0,41.2,2.291,24.53159,87.72389,1799.0,11.626,1.559,4.0,-0.344140059896769,0.47402612529210936
wheat,IN,IN-15-0957,2010,351.0,98.0,41.2,2.291,24.53159,87.72389,1799.0,11.626,1.559,4.0,-1.2505556875773787,-1.1634066084292245
wheat,IN,IN-15-0957,2011,351.0,98.0,41.2,2.291,24.53159,87.72389,1799.0,11.626,1.559,4.0,-0.6398966867649658,-0.3266924073438894
wheat,IN,IN-15-0957,2012,351.0,98.0,41.2,2.291,24.53159,87.72389,1799.0,11.626,1.559,4.0,-1.0529041142980433,-0.43973958616752395
wheat,IN,IN-15-0957,2013,351.0,98.0,41.2,2.291,24.53159,87.72389,1799.0,11.626,1.559,4.0,-0.4163827580121471,0.9426749212735417
wheat,IN,IN-15-0957,2014,351.0,98.0,41.2,2.291,24.53159,87.72389,1799.0,11.626,1.559,4.0,-0.9993255910206096,1.4807681253083953
wheat,IN,IN-15-0957,2015,351.0,98.0,41.2,2.291,24.53159,87.72389,1799.0,11.626,1.559,4.0,0.0007477706302569021,1.1724337570074657
wheat,IN,IN-15-0957,2016,351.0,98.0,41.2,2.291,24.53159,87.72389,1799.0,11.626,1.559,4.0,-0.790642180977003,0.6851172759683163
wheat,IN,IN-15-0962,2003,343.092,103.0,0.3,0.016,24.11527,86.68015,1806.0,12.594,1.417,5.0,1.4580149299111753,-0.14986326142068654
wheat,IN,IN-15-0962,2004,343.092,103.0,0.3,0.016,24.11527,86.68015,1806.0,12.594,1.417,5.0,1.3524149968370964,-0.15295177562356335
wheat,IN,IN-15-0962,2005,343.092,103.0,0.3,0.016,24.11527,86.68015,1806.0,12.594,1.417,5.0,0.18455769120509036,0.7140673101434987
wheat,IN,IN-15-0962,2006,343.092,103.0,0.3,0.016,24.11527,86.68015,1806.0,12.594,1.417,5.0,0.5167572813736699,-0.14059771881206562
wheat,IN,IN-15-0962,2007,343.092,103.0,0.3,0.016,24.11527,86.68015,1806.0,12.594,1.417,5.0,1.4316126297112943,1.4609899275152851
wheat,IN,IN-15-0962,2008,343.092,103.0,0.3,0.016,24.11527,86.68015,1806.0,12.594,1.417,5.0,0.9136748944602215,-0.6727390643602065
wheat,IN,IN-15-0962,2009,343.092,103.0,0.3,0.016,24.11527,86.68015,1806.0,12.594,1.417,5.0,-0.426836940898178,-1.4578490263374186
wheat,IN,IN-15-0962,2010,343.092,103.0,0.3,0.016,24.11527,86.68015,1806.0,12.594,1.417,5.0,-1.619009160811109,-1.223679595316807
wheat,IN,IN-15-0962,2011,343.092,103.0,0.3,0.016,24.11527,86.68015,1806.0,12.594,1.417,5.0,-0.9199355147169512,-0.6871284747410554
wheat,IN,IN-15-0962,2012,343.092,103.0,0.3,0.016,24.11527,86.68015,1806.0,12.594,1.417,5.0,-0.9668645073626905,-0.21154270682512522
wheat,IN,IN-15-0962,2013,343.092,103.0,0.3,0.016,24.11527,86.68015,1806.0,12.594,1.417,5.0,-0.23132800879339732,1.4135153764777386
wheat,IN,IN-15-0962,2014,343.092,103.0,0.3,0.016,24.11527,86.68015,1806.0,12.594,1.417,5.0,-0.5334195244985848,1.2048914328538352
wheat,IN,IN-15-0962,2015,343.092,103.0,0.3,0.016,24.11527,86.68015,1806.0,12.594,1.417,5.0,-0.21592987928211965,1.3609992801972688
wheat,IN,IN-15-0962,2016,343.092,103.0,0.3,0.016,24.11527,86.68015,1806.0,12.594,1.417,5.0,-0.9437088871355058,-0.321224324443427
wheat,IN,IN-15-0963,2003,339.307,106.951,9.3,0.219,23.83015,84.4994,4247.0,11.105,1.559,4.0,1.5932370060479024,-0.17532152499134468
wheat,IN,IN-15-0963,2004,339.307,106.951,9.3,0.219,23.83015,84.4994,4247.0,11.105,1.559,4.0,1.1466573632827883,0.25599766664320817
wheat,IN,IN-15-0963,2005,339.307,106.951,9.3,0.219,23.83015,84.4994,4247.0,11.105,1.559,4.0,-0.12044377119883203,-0.614061312199869
wheat,IN,IN-15-0963,2006,339.307,106.951,9.3,0.219,23.83015,84.4994,4247.0,11.105,1.559,4.0,0.3246018832486247,-0.23708888562639455
wheat,IN,IN-15-0963,2007,339.307,106.951,9.3,0.219,23.83015,84.4994,4247.0,11.105,1.559,4.0,0.9596758962091902,0.18807644674488877
wheat,IN,IN-15-0963,2008,339.307,106.951,9.3,0.219,23.83015,84.4994,4247.0,11.105,1.559,4.0,0.431084971544449,-0.5360328676267795
wheat,IN,IN-15-0963,2009,339.307,106.951,9.3,0.219,23.83015,84.4994,4247.0,11.105,1.559,4.0,-1.496248715521422,-1.05756532606202
wheat,IN,IN-15-0963,2010,339.307,106.951,9.3,0.219,23.83015,84.4994,4247.0,11.105,1.559,4.0,-2.223027586757157,-0.8496152119240122
wheat,IN,IN-15-0963,2011,339.307,106.951,9.3,0.219,23.83015,84.4994,4247.0,11.105,1.559,4.0,-0.5206256155396145,-0.513988611636097
wheat,IN,IN-15-0963,2012,339.307,106.951,9.3,0.219,23.83015,84.4994,4247.0,11.105,1.559,4.0,-0.27589717072486153,0.4709374412809925
wheat,IN,IN-15-0963,2013,339.307,106.951,9.3,0.219,23.83015,84.4994,4247.0,11.105,1.559,4.0,0.2688679052058943,2.257077136817054
wheat,IN,IN-15-0963,2014,339.307,106.951,9.3,0.219,23.83015,84.4994,4247.0,11.105,1.559,4.0,0.15993415565036168,2.088978408688768
wheat,IN,IN-15-0963,2015,339.307,106.951,9.3,0.219,23.83015,84.4994,4247.0,11.105,1.559,4.0,-0.4870404169122661,-0.588133385235618
wheat,IN,IN-15-0963,2016,339.307,106.951,9.3,0.219,23.83015,84.4994,4247.0,11.105,1.559,4.0,0.23922409546493498,0.2797960751164596
wheat,IN,IN-15-0964,2003,343.05,107.95,0.2,0.007,23.12,85.88875,2658.0,12.438,1.411,5.0,1.2258906207650815,-0.1657991321479872
wheat,IN,IN-15-0964,2004,343.05,107.95,0.2,0.007,23.12,85.88875,2658.0,12.438,1.411,5.0,1.4459271529895477,-0.13059128156894725
wheat,IN,IN-15-0964,2005,343.05,107.95,0.2,0.007,23.12,85.88875,2658.0,12.438,1.411,5.0,-0.04935986986850988,-0.3535743352362007
wheat,IN,IN-15-0964,2006,343.05,107.95,0.2,0.007,23.12,85.88875,2658.0,12.438,1.411,5.0,0.6332561830483705,0.20388329893193383
wheat,IN,IN-15-0964,2007,343.05,107.95,0.2,0.007,23.12,85.88875,2658.0,12.438,1.411,5.0,1.2330024199617944,-0.19282862022318503
wheat,IN,IN-15-0964,2008,343.05,107.95,0.2,0.007,23.12,85.88875,2658.0,12.438,1.411,5.0,0.3132661165038623,-0.722506724386493
wheat,IN,IN-15-0964,2009,343.05,107.95,0.2,0.007,23.12,85.88875,2658.0,12.438,1.411,5.0,-0.8865374627960236,-1.1516642609101173
wheat,IN,IN-15-0964,2010,343.05,107.95,0.2,0.007,23.12,85.88875,2658.0,12.438,1.411,5.0,-2.1401478189090475,-0.6320066866795041
wheat,IN,IN-15-0964,2011,343.05,107.95,0.2,0.007,23.12,85.88875,2658.0,12.438,1.411,5.0,-0.7284307673949864,-0.04796675310385136
wheat,IN,IN-15-0964,2012,343.05,107.95,0.2,0.007,23.12,85.88875,2658.0,12.438,1.411,5.0,-0.7194034109093378,0.19249252374459563
wheat,IN,IN-15-0964,2013,343.05,107.95,0.2,0.007,23.12,85.88875,2658.0,12.438,1.411,5.0,0.6386317962219825,0.7034314954681314
wheat,IN,IN-15-0964,2014,343.05,107.95,0.2,0.007,23.12,85.88875,2658.0,12.438,1.411,5.0,0.08561649536288798,1.3187759109936985
wheat,IN,IN-15-0964,2015,343.05,107.95,0.2,0.007,23.12,85.88875,2658.0,12.438,1.411,5.0,-0.49389341578122586,2.1371868571214168
wheat,IN,IN-15-0964,2016,343.05,107.95,0.2,0.007,23.12,85.88875,2658.0,12.438,1.411,5.0,-0.5578180391943866,0.8333042320858007
wheat,IN,IN-15-0965,2003,344.0,110.382,0.2,0.004,22.62647,84.49118,3781.0,10.909,1.556,4.0,1.317386695809583,1.0795724636686765
wheat,IN,IN-15-0965,2004,344.0,110.382,0.2,0.004,22.62647,84.49118,3781.0,10.909,1.556,4.0,1.042420600511649,0.513734023076675
wheat,IN,IN-15-0965,2005,344.0,110.382,0.2,0.004,22.62647,84.49118,3781.0,10.909,1.556,4.0,-0.11113941656024118,0.41054859584329606
wheat,IN,IN-15-0965,2006,344.0,110.382,0.2,0.004,22.62647,84.49118,3781.0,10.909,1.556,4.0,0.5710689781669199,0.26867836787165045
wheat,IN,IN-15-0965,2007,344.0,110.382,0.2,0.004,22.62647,84.49118,3781.0,10.909,1.556,4.0,0.9482383881759567,0.014189122149410354
wheat,IN,IN-15-0965,2008,344.0,110.382,0.2,0.004,22.62647,84.49118,3781.0,10.909,1.556,4.0,0.19227543937649547,-0.6705444172389863
wheat,IN,IN-15-0965,2009,344.0,110.382,0.2,0.004,22.62647,84.49118,3781.0,10.909,1.556,4.0,-1.7567534048307971,-1.0513790547927993
wheat,IN,IN-15-0965,2010,344.0,110.382,0.2,0.004,22.62647,84.49118,3781.0,10.909,1.556,4.0,-2.096843848608611,-0.8075570229631038
wheat,IN,IN-15-0965,2011,344.0,110.382,0.2,0.004,22.62647,84.49118,3781.0,10.909,1.556,4.0,-0.2022286261881054,-1.2682470369326115
wheat,IN,IN-15-0965,2012,344.0,110.382,0.2,0.004,22.62647,84.49118,3781.0,10.909,1.556,4.0,-0.3070680561469699,0.3050339744034019
wheat,IN,IN-15-0965,2013,344.0,110.382,0.2,0.004,22.62647,84.49118,3781.0,10.909,1.556,4.0,1.01377676135419,1.8596583117144387
wheat,IN,IN-15-0965,2014,344.0,110.382,0.2,0.004,22.62647,84.49118,3781.0,10.909,1.556,4.0,0.0174639833513707,1.1726732625726652
wheat,IN,IN-15-0965,2015,344.0,110.382,0.2,0.004,22.62647,84.49118,3781.0,10.909,1.556,4.0,-0.4868014652166236,-0.6486218222718434
wheat,IN,IN-15-0965,2016,344.0,110.382,0.2,0.004,22.62647,84.49118,3781.0,10.909,1.556,4.0,-0.14179602919480214,0.5231676135939007
wheat,IN,IN-16-0237,2003,361.203,155.314,24.3,0.608,29.35382,79.07037,3989.0,13.875,1.525,5.0,1.3626186309083796,-0.14688734352637373
wheat,IN,IN-16-0237,2004,361.203,155.314,24.3,0.608,29.35382,79.07037,3989.0,13.875,1.525,5.0,1.1497664990776308,-0.2142223423078321
wheat,IN,IN-16-0237,2005,361.203,155.314,24.3,0.608,29.35382,79.07037,3989.0,13.875,1.525,5.0,0.7750002096774083,-0.8892403862095754
wheat,IN,IN-16-0237,2006,361.203,155.314,24.3,0.608,29.35382,79.07037,3989.0,13.875,1.525,5.0,0.08141116875287095,-0.2552088633052498
wheat,IN,IN-16-0237,2007,361.203,155.314,24.3,0.608,29.35382,79.07037,3989.0,13.875,1.525,5.0,0.7988288592806594,-0.3846224726233773
wheat,IN,IN-16-0237,2008,361.203,155.314,24.3,0.608,29.35382,79.07037,3989.0,13.875,1.525,5.0,1.2427009341378377,-0.5443102167691412
wheat,IN,IN-16-0237,2009,361.203,155.314,24.3,0.608,29.35382,79.07037,3989.0,13.875,1.525,5.0,-0.3805312049188355,-0.9333321260807587
wheat,IN,IN-16-0237,2010,361.203,155.314,24.3,0.608,29.35382,79.07037,3989.0,13.875,1.525,5.0,0.021652709735792912,-0.04407100086904467
wheat,IN,IN-16-0237,2011,361.203,155.314,24.3,0.608,29.35382,79.07037,3989.0,13.875,1.525,5.0,0.32629916843501333,1.1977832670210402
wheat,IN,IN-16-0237,2012,361.203,155.314,24.3,0.608,29.35382,79.07037,3989.0,13.875,1.525,5.0,-0.8874963654254732,-1.5009063407623209
wheat,IN,IN-16-0237,2013,361.203,155.314,24.3,0.608,29.35382,79.07037,3989.0,13.875,1.525,5.0,0.36166368218072714,1.1451072008380772
wheat,IN,IN-16-0237,2014,361.203,155.314,24.3,0.608,29.35382,79.07037,3989.0,13.875,1.525,5.0,-0.8157130565391193,1.0958825252880278
wheat,IN,IN-16-0237,2015,361.203,155.314,24.3,0.608,29.35382,79.07037,3989.0,13.875,1.525,5.0,-1.195390538576926,2.106766696502938
wheat,IN,IN-16-0237,2016,361.203,155.314,24.3,0.608,29.35382,79.07037,3989.0,13.875,1.525,5.0,-2.025375497379661,0.5966912097514407
wheat,IN,IN-16-0237,2017,361.203,155.314,24.3,0.608,29.35382,79.07037,3989.0,13.875,1.525,5.0,-0.8154351993463209,0.8179824570656672
wheat,IN,IN-16-0238,2003,18.653,174.772,1.6,0.05,29.89078,79.33076,3144.0,13.621,1.368,5.0,1.3288043273577261,-1.0019226358033426
wheat,IN,IN-16-0238,2004,18.653,174.772,1.6,0.05,29.89078,79.33076,3144.0,13.621,1.368,5.0,1.2170977806888696,-1.0809122033618173
wheat,IN,IN-16-0238,2005,18.653,174.772,1.6,0.05,29.89078,79.33076,3144.0,13.621,1.368,5.0,1.2540330079151458,0.04230268130400868
wheat,IN,IN-16-0238,2006,18.653,174.772,1.6,0.05,29.89078,79.33076,3144.0,13.621,1.368,5.0,0.3185496316745844,0.1351106908420825
wheat,IN,IN-16-0238,2007,18.653,174.772,1.6,0.05,29.89078,79.33076,3144.0,13.621,1.368,5.0,0.846356168282674,0.9497679981796469
wheat,IN,IN-16-0238,2008,18.653,174.772,1.6,0.05,29.89078,79.33076,3144.0,13.621,1.368,5.0,1.0192262004975552,-0.19455974017655742
wheat,IN,IN-16-0238,2009,18.653,174.772,1.6,0.05,29.89078,79.33076,3144.0,13.621,1.368,5.0,-0.5475988589960067,-0.8398648675521053
wheat,IN,IN-16-0238,2010,18.653,174.772,1.6,0.05,29.89078,79.33076,3144.0,13.621,1.368,5.0,-0.6948890926486618,-0.5621392269695455
wheat,IN,IN-16-0238,2011,18.653,174.772,1.6,0.05,29.89078,79.33076,3144.0,13.621,1.368,5.0,0.3958522053130994,0.13292469419523414
wheat,IN,IN-16-0238,2012,18.653,174.772,1.6,0.05,29.89078,79.33076,3144.0,13.621,1.368,5.0,-0.8620459146534043,-1.0107112730702008
wheat,IN,IN-16-0238,2013,18.653,174.772,1.6,0.05,29.89078,79.33076,3144.0,13.621,1.368,5.0,0.0857395460862181,1.25237634412726
wheat,IN,IN-16-0238,2014,18.653,174.772,1.6,0.05,29.89078,79.33076,3144.0,13.621,1.368,5.0,-0.573236255303308,1.3600574321169432
wheat,IN,IN-16-0238,2015,18.653,174.772,1.6,0.05,29.89078,79.33076,3144.0,13.621,1.368,5.0,-0.9314558311657267,1.5653059147492001
wheat,IN,IN-16-0238,2016,18.653,174.772,1.6,0.05,29.89078,79.33076,3144.0,13.621,1.368,5.0,-1.8513095679336227,0.16681159519894564
wheat,IN,IN-16-0238,2017,18.653,174.772,1.6,0.05,29.89078,79.33076,3144.0,13.621,1.368,5.0,-1.0051233471151364,1.4249040541659734
wheat,IN,IN-16-0239,2003,12.6,172.1,0.1,0.001,29.74,79.9825,7227.0,13.621,1.368,5.0,0.4768482845128303,-0.6966228836777546
wheat,IN,IN-16-0239,2004,12.6,172.1,0.1,0.001,29.74,79.9825,7227.0,13.621,1.368,5.0,0.010238901333017735,-1.0044433019966974
wheat,IN,IN-16-0239,2005,12.6,172.1,0.1,0.001,29.74,79.9825,7227.0,13.621,1.368,5.0,0.3195768634337055,-0.41946256361807527
wheat,IN,IN-16-0239,2006,12.6,172.1,0.1,0.001,29.74,79.9825,7227.0,13.621,1.368,5.0,0.35775112461898606,0.27503511664877006
wheat,IN,IN-16-0239,2007,12.6,172.1,0.1,0.001,29.74,79.9825,7227.0,13.621,1.368,5.0,1.749381847021484,0.9550195761613278
wheat,IN,IN-16-0239,2008,12.6,172.1,0.1,0.001,29.74,79.9825,7227.0,13.621,1.368,5.0,1.6509391145432484,-0.037488839471310334
wheat,IN,IN-16-0239,2009,12.6,172.1,0.1,0.001,29.74,79.9825,7227.0,13.621,1.368,5.0,-0.3041108830706944,-0.25946098266429624
wheat,IN,IN-16-0239,2010,12.6,172.1,0.1,0.001,29.74,79.9825,7227.0,13.621,1.368,5.0,-0.4458792450173626,-0.8793653879343218
wheat,IN,IN-16-0239,2011,12.6,172.1,0.1,0.001,29.74,79.9825,7227.0,13.621,1.368,5.0,0.822888383275631,-0.23301664791567023
wheat,IN,IN-16-0239,2012,12.6,172.1,0.1,0.001,29.74,79.9825,7227.0,13.621,1.368,5.0,-0.7345927365035751,-0.9080646659560867
wheat,IN,IN-16-0239,2013,12.6,172.1,0.1,0.001,29.74,79.9825,7227.0,13.621,1.368,5.0,0.3597135506316134,1.7612949934405806
wheat,IN,IN-16-0239,2014,12.6,172.1,0.1,0.001,29.74,79.9825,7227.0,13.621,1.368,5.0,-0.5190472838502176,1.2357865870726268
wheat,IN,IN-16-0239,2015,12.6,172.1,0.1,0.001,29.74,79.9825,7227.0,13.621,1.368,5.0,-0.710891344050128,1.5243889564279611
wheat,IN,IN-16-0239,2016,12.6,172.1,0.1,0.001,29.74,79.9825,7227.0,13.621,1.368,5.0,-2.1268330192283234,0.46813404680168175
wheat,IN,IN-16-0239,2017,12.6,172.1,0.1,0.001,29.74,79.9825,7227.0,13.621,1.368,5.0,-0.9059835576502429,0.9081896431353443
wheat,IN,IN-16-0240,2003,19.0,175.0,0.0,0.0,30.18889,79.37778,7819.0,13.621,1.368,5.0,1.4663243299923603,-0.17090427454719867
wheat,IN,IN-16-0240,2004,19.0,175.0,0.0,0.0,30.18889,79.37778,7819.0,13.621,1.368,5.0,0.8096325791527841,-0.8653612136943238
wheat,IN,IN-16-0240,2005,19.0,175.0,0.0,0.0,30.18889,79.37778,7819.0,13.621,1.368,5.0,0.8678645541379737,0.6859896158864736
wheat,IN,IN-16-0240,2006,19.0,175.0,0.0,0.0,30.18889,79.37778,7819.0,13.621,1.368,5.0,0.5007092771057057,0.45277879139062294
wheat,IN,IN-16-0240,2007,19.0,175.0,0.0,0.0,30.18889,79.37778,7819.0,13.621,1.368,5.0,1.193180751630119,1.563959778694371
wheat,IN,IN-16-0240,2008,19.0,175.0,0.0,0.0,30.18889,79.37778,7819.0,13.621,1.368,5.0,1.220480277737294,-0.33792970279672996
wheat,IN,IN-16-0240,2009,19.0,175.0,0.0,0.0,30.18889,79.37778,7819.0,13.621,1.368,5.0,-0.3990833558096101,-0.9551520958347284
wheat,IN,IN-16-0240,2010,19.0,175.0,0.0,0.0,30.18889,79.37778,7819.0,13.621,1.368,5.0,-0.6455679120324903,-1.359439957008813
wheat,IN,IN-16-0240,2011,19.0,175.0,0.0,0.0,30.18889,79.37778,7819.0,13.621,1.368,5.0,0.5005325811438481,-0.41637737407970044
wheat,IN,IN-16-0240,2012,19.0,175.0,0.0,0.0,30.18889,79.37778,7819.0,13.621,1.368,5.0,-0.8960858880794937,-1.1673505246658213
wheat,IN,IN-16-0240,2013,19.0,175.0,0.0,0.0,30.18889,79.37778,7819.0,13.621,1.368,5.0,-0.47000154221563034,0.831771475617951
wheat,IN,IN-16-0240,2014,19.0,175.0,0.0,0.0,30.18889,79.37778,7819.0,13.621,1.368,5.0,-0.8880894302536819,1.32788335713936
wheat,IN,IN-16-0240,2015,19.0,175.0,0.0,0.0,30.18889,79.37778,7819.0,13.621,1.368,5.0,-0.7780078460156837,1.318707349535006
wheat,IN,IN-16-0240,2016,19.0,175.0,0.0,0.0,30.18889,79.37778,7819.0,13.621,1.368,5.0,-1.9312061959791738,0.8437498795160145
wheat,IN,IN-16-0240,2017,19.0,175.0,0.0,0.0,30.18889,79.37778,7819.0,13.621,1.368,5.0,-0.5506821805143456,0.49222722210520875
wheat,IN,IN-16-0241,2003,12.993,168.654,0.3,0.004,30.775,78.25809,7987.0,14.035,1.304,5.0,1.8966772433385097,-0.7581908404492659
wheat,IN,IN-16-0241,2004,12.993,168.654,0.3,0.004,30.775,78.25809,7987.0,14.035,1.304,5.0,0.6741204107816572,-0.6596012482317558
wheat,IN,IN-16-0241,2005,12.993,168.654,0.3,0.004,30.775,78.25809,7987.0,14.035,1.304,5.0,1.0510443368399731,0.11932182140724226
wheat,IN,IN-16-0241,2006,12.993,168.654,0.3,0.004,30.775,78.25809,7987.0,14.035,1.304,5.0,0.4988107505811892,0.2652616698351817
wheat,IN,IN-16-0241,2007,12.993,168.654,0.3,0.004,30.775,78.25809,7987.0,14.035,1.304,5.0,0.5105408650002063,1.0057674956832312
wheat,IN,IN-16-0241,2008,12.993,168.654,0.3,0.004,30.775,78.25809,7987.0,14.035,1.304,5.0,0.891367867370958,0.9184851384551418
wheat,IN,IN-16-0241,2009,12.993,168.654,0.3,0.004,30.775,78.25809,7987.0,14.035,1.304,5.0,-0.8154441238451362,-1.8501706399974864
wheat,IN,IN-16-0241,2010,12.993,168.654,0.3,0.004,30.775,78.25809,7987.0,14.035,1.304,5.0,-0.3242101932604446,-0.21758036126980754
wheat,IN,IN-16-0241,2011,12.993,168.654,0.3,0.004,30.775,78.25809,7987.0,14.035,1.304,5.0,0.6259673333699632,-0.24127171077146228
wheat,IN,IN-16-0241,2012,12.993,168.654,0.3,0.004,30.775,78.25809,7987.0,14.035,1.304,5.0,-0.722810155184074,-1.1085156628183392
wheat,IN,IN-16-0241,2013,12.993,168.654,0.3,0.004,30.775,78.25809,7987.0,14.035,1.304,5.0,-0.14658274634393761,1.4532761916614996
wheat,IN,IN-16-0241,2014,12.993,168.654,0.3,0.004,30.775,78.25809,7987.0,14.035,1.304,5.0,-0.7889385032662234,0.7693839610617738
wheat,IN,IN-16-0241,2015,12.993,168.654,0.3,0.004,30.775,78.25809,7987.0,14.035,1.304,5.0,-0.6598536824907676,1.3533240021429653
wheat,IN,IN-16-0241,2016,12.993,168.654,0.3,0.004,30.775,78.25809,7987.0,14.035,1.304,5.0,-2.1055778975993906,0.12602125813725948
wheat,IN,IN-16-0241,2017,12.993,168.654,0.3,0.004,30.775,78.25809,7987.0,14.035,1.304,5.0,-0.5851115052925029,1.0192156720714938
wheat,IN,IN-16-0242,2003,10.985,166.892,0.4,0.011,30.45385,78.48564,3912.0,13.649,1.374,5.0,1.5980671812313358,-0.7902814251549728
wheat,IN,IN-16-0242,2004,10.985,166.892,0.4,0.011,30.45385,78.48564,3912.0,13.649,1.374,5.0,0.7894278369863524,-0.3144719574063187
wheat,IN,IN-16-0242,2005,10.985,166.892,0.4,0.011,30.45385,78.48564,3912.0,13.649,1.374,5.0,0.9418055061530922,-0.0458833974315962
wheat,IN,IN-16-0242,2006,10.985,166.892,0.4,0.011,30.45385,78.48564,3912.0,13.649,1.374,5.0,0.46901282919549486,0.07442335452369978
wheat,IN,IN-16-0242,2007,10.985,166.892,0.4,0.011,30.45385,78.48564,3912.0,13.649,1.374,5.0,0.7960208059052281,0.22761711622757164
wheat,IN,IN-16-0242,2008,10.985,166.892,0.4,0.011,30.45385,78.48564,3912.0,13.649,1.374,5.0,1.0866829660039865,0.33719156164034236
wheat,IN,IN-16-0242,2009,10.985,166.892,0.4,0.011,30.45385,78.48564,3912.0,13.649,1.374,5.0,-0.7930147637090651,-1.6391305595351984
wheat,IN,IN-16-0242,2010,10.985,166.892,0.4,0.011,30.45385,78.48564,3912.0,13.649,1.374,5.0,-0.5592116876038823,-0.628619227215051
wheat,IN,IN-16-0242,2011,10.985,166.892,0.4,0.011,30.45385,78.48564,3912.0,13.649,1.374,5.0,0.7030808516112952,0.3611636062510319
wheat,IN,IN-16-0242,2012,10.985,166.892,0.4,0.011,30.45385,78.48564,3912.0,13.649,1.374,5.0,-0.7678430215535028,-0.6758825940546335
wheat,IN,IN-16-0242,2013,10.985,166.892,0.4,0.011,30.45385,78.48564,3912.0,13.649,1.374,5.0,-0.0018047934465882272,1.5466772315766097
wheat,IN,IN-16-0242,2014,10.985,166.892,0.4,0.011,30.45385,78.48564,3912.0,13.649,1.374,5.0,-0.8090239438111825,1.0356689318093584
wheat,IN,IN-16-0242,2015,10.985,166.892,0.4,0.011,30.45385,78.48564,3912.0,13.649,1.374,5.0,-0.8842686960263467,1.3942528735189639
wheat,IN,IN-16-0242,2016,10.985,166.892,0.4,0.011,30.45385,78.48564,3912.0,13.649,1.374,5.0,-2.039393370121408,0.3802224752982625
wheat,IN,IN-16-0242,2017,10.985,166.892,0.4,0.011,30.45385,78.48564,3912.0,13.649,1.374,5.0,-0.5295377008148016,1.4066595073143522
wheat,IN,IN-16-0243,2003,351.054,138.957,0.4,0.007,30.00326,78.3413,5282.0,14.047,1.517,5.0,1.3129635465859664,-1.0093431276704907
wheat,IN,IN-16-0243,2004,351.054,138.957,0.4,0.007,30.00326,78.3413,5282.0,14.047,1.517,5.0,0.8956992530007133,-0.726472303270652
wheat,IN,IN-16-0243,2005,351.054,138.957,0.4,0.007,30.00326,78.3413,5282.0,14.047,1.517,5.0,0.8444131176384359,-0.7175690989289566
wheat,IN,IN-16-0243,2006,351.054,138.957,0.4,0.007,30.00326,78.3413,5282.0,14.047,1.517,5.0,0.4558651160555263,0.38012937378441647
wheat,IN,IN-16-0243,2007,351.054,138.957,0.4,0.007,30.00326,78.3413,5282.0,14.047,1.517,5.0,1.0059248187529688,-0.5040573747717388
wheat,IN,IN-16-0243,2008,351.054,138.957,0.4,0.007,30.00326,78.3413,5282.0,14.047,1.517,5.0,1.1613141926638582,-0.5921974459540787
wheat,IN,IN-16-0243,2009,351.054,138.957,0.4,0.007,30.00326,78.3413,5282.0,14.047,1.517,5.0,-0.6010212403167245,-0.8436675440949943
wheat,IN,IN-16-0243,2010,351.054,138.957,0.4,0.007,30.00326,78.3413,5282.0,14.047,1.517,5.0,-0.3678233669574993,-0.37488658079762494
wheat,IN,IN-16-0243,2011,351.054,138.957,0.4,0.007,30.00326,78.3413,5282.0,14.047,1.517,5.0,0.5830839356922232,1.0744857104119487
wheat,IN,IN-16-0243,2012,351.054,138.957,0.4,0.007,30.00326,78.3413,5282.0,14.047,1.517,5.0,-0.7833641018381753,-0.8735238369477077
wheat,IN,IN-16-0243,2013,351.054,138.957,0.4,0.007,30.00326,78.3413,5282.0,14.047,1.517,5.0,0.12127208523906537,1.2104288861673136
