crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_ssm_z,avg_fpar_z
wheat,IN,IN-17-0603,2016,18.918,154.18,0.4,0.012,27.67268,95.15957,3381.0,13.303,1.433,5.0,-0.2314769608866043,-0.3849478497003485
wheat,IN,IN-17-0603,2017,18.918,154.18,0.4,0.012,27.67268,95.15957,3381.0,13.303,1.433,5.0,-0.7747368804952733,0.0782527505618901
wheat,IN,IN-17-0604,2003,1.3,109.747,0.7,0.036,26.11219,90.3325,1957.0,13.064,1.402,4.0,1.6187814886123744,-1.2884874571752818
wheat,IN,IN-17-0604,2004,1.3,109.747,0.7,0.036,26.11219,90.3325,1957.0,13.064,1.402,4.0,1.6283529018749643,-1.6809498559358
wheat,IN,IN-17-0604,2005,1.3,109.747,0.7,0.036,26.11219,90.3325,1957.0,13.064,1.402,4.0,1.1270896173314804,-1.0480267308703042
wheat,IN,IN-17-0604,2006,1.3,109.747,0.7,0.036,26.11219,90.3325,1957.0,13.064,1.402,4.0,-0.14849628310791602,1.001145870812642
wheat,IN,IN-17-0604,2007,1.3,109.747,0.7,0.036,26.11219,90.3325,1957.0,13.064,1.402,4.0,0.3930638902572361,-0.0620314827109633
wheat,IN,IN-17-0604,2008,1.3,109.747,0.7,0.036,26.11219,90.3325,1957.0,13.064,1.402,4.0,0.5344153796092671,0.33962637170685944
wheat,IN,IN-17-0604,2009,1.3,109.747,0.7,0.036,26.11219,90.3325,1957.0,13.064,1.402,4.0,-0.4996731207750892,0.8992932449695198
wheat,IN,IN-17-0604,2010,1.3,109.747,0.7,0.036,26.11219,90.3325,1957.0,13.064,1.402,4.0,-0.3799575519063335,0.20172088485778625
wheat,IN,IN-17-0604,2011,1.3,109.747,0.7,0.036,26.11219,90.3325,1957.0,13.064,1.402,4.0,-0.9249242658490545,1.2184027825554469
wheat,IN,IN-17-0604,2012,1.3,109.747,0.7,0.036,26.11219,90.3325,1957.0,13.064,1.402,4.0,-1.3114550841295742,-0.42277087685430814
wheat,IN,IN-17-0604,2013,1.3,109.747,0.7,0.036,26.11219,90.3325,1957.0,13.064,1.402,4.0,-1.5218108066742067,0.8856361928710411
wheat,IN,IN-17-0604,2014,1.3,109.747,0.7,0.036,26.11219,90.3325,1957.0,13.064,1.402,4.0,-1.2138419871993027,-0.304398048440616
wheat,IN,IN-17-0604,2015,1.3,109.747,0.7,0.036,26.11219,90.3325,1957.0,13.064,1.402,4.0,0.11825100202440464,0.7063555468991829
wheat,IN,IN-17-0604,2016,1.3,109.747,0.7,0.036,26.11219,90.3325,1957.0,13.064,1.402,4.0,0.12507328168047419,1.031595388256644
wheat,IN,IN-17-0604,2017,1.3,109.747,0.7,0.036,26.11219,90.3325,1957.0,13.064,1.402,4.0,0.45513153825129893,1.0431972955377313
wheat,IN,IN-17-0605,2003,6.0,121.0,0.4,0.014,26.16552,91.21281,3124.0,12.458,1.42,4.0,1.5603076550776516,-0.898709867704934
wheat,IN,IN-17-0605,2004,6.0,121.0,0.4,0.014,26.16552,91.21281,3124.0,12.458,1.42,4.0,1.8708339133455094,-1.4127529690465293
wheat,IN,IN-17-0605,2005,6.0,121.0,0.4,0.014,26.16552,91.21281,3124.0,12.458,1.42,4.0,1.2121345842697504,0.031179066479364456
wheat,IN,IN-17-0605,2006,6.0,121.0,0.4,0.014,26.16552,91.21281,3124.0,12.458,1.42,4.0,-0.4522105142829363,1.4761161917544812
wheat,IN,IN-17-0605,2007,6.0,121.0,0.4,0.014,26.16552,91.21281,3124.0,12.458,1.42,4.0,0.2102719666900991,-0.46055104242952527
wheat,IN,IN-17-0605,2008,6.0,121.0,0.4,0.014,26.16552,91.21281,3124.0,12.458,1.42,4.0,0.37233999302631665,0.5725807107947559
wheat,IN,IN-17-0605,2009,6.0,121.0,0.4,0.014,26.16552,91.21281,3124.0,12.458,1.42,4.0,-0.9270562562425739,1.181825913182566
wheat,IN,IN-17-0605,2010,6.0,121.0,0.4,0.014,26.16552,91.21281,3124.0,12.458,1.42,4.0,-0.1348869729765231,-0.8717734624258104
wheat,IN,IN-17-0605,2011,6.0,121.0,0.4,0.014,26.16552,91.21281,3124.0,12.458,1.42,4.0,-0.7322084677210948,1.2280801434417177
wheat,IN,IN-17-0605,2012,6.0,121.0,0.4,0.014,26.16552,91.21281,3124.0,12.458,1.42,4.0,-1.1402415292174668,-1.3249282267595979
wheat,IN,IN-17-0605,2013,6.0,121.0,0.4,0.014,26.16552,91.21281,3124.0,12.458,1.42,4.0,-1.2524751035597885,0.6257499585285472
wheat,IN,IN-17-0605,2014,6.0,121.0,0.4,0.014,26.16552,91.21281,3124.0,12.458,1.42,4.0,-1.2493366156909873,-0.2579852543715219
wheat,IN,IN-17-0605,2015,6.0,121.0,0.4,0.014,26.16552,91.21281,3124.0,12.458,1.42,4.0,-0.14973251876863644,0.9060895913812728
wheat,IN,IN-17-0605,2016,6.0,121.0,0.4,0.014,26.16552,91.21281,3124.0,12.458,1.42,4.0,0.32532770286223744,0.9905171303158383
wheat,IN,IN-17-0605,2017,6.0,121.0,0.4,0.014,26.16552,91.21281,3124.0,12.458,1.42,4.0,0.4869321631884266,0.4648149878832775
wheat,IN,IN-17-0606,2003,15.0,154.0,0.0,0.0,26.3,93.6,7320.0,11.686,1.372,5.0,1.9697459774263026,-0.9292302892527464
wheat,IN,IN-17-0606,2004,15.0,154.0,0.0,0.0,26.3,93.6,7320.0,11.686,1.372,5.0,1.7958099337837143,-0.2914666435233799
wheat,IN,IN-17-0606,2005,15.0,154.0,0.0,0.0,26.3,93.6,7320.0,11.686,1.372,5.0,1.0109524932147678,0.6406494540810721
wheat,IN,IN-17-0606,2006,15.0,154.0,0.0,0.0,26.3,93.6,7320.0,11.686,1.372,5.0,-0.7791845798023375,0.8368844219977916
wheat,IN,IN-17-0606,2007,15.0,154.0,0.0,0.0,26.3,93.6,7320.0,11.686,1.372,5.0,0.12450075413252024,0.1500620342892546
wheat,IN,IN-17-0606,2008,15.0,154.0,0.0,0.0,26.3,93.6,7320.0,11.686,1.372,5.0,-0.045087358872541596,1.2293543578312431
wheat,IN,IN-17-0606,2009,15.0,154.0,0.0,0.0,26.3,93.6,7320.0,11.686,1.372,5.0,-1.2308561551241155,-0.21787853055461168
wheat,IN,IN-17-0606,2010,15.0,154.0,0.0,0.0,26.3,93.6,7320.0,11.686,1.372,5.0,0.36047242564926113,-2.5972275165449186
wheat,IN,IN-17-0606,2011,15.0,154.0,0.0,0.0,26.3,93.6,7320.0,11.686,1.372,5.0,-0.422525898364103,0.10100329231007159
wheat,IN,IN-17-0606,2012,15.0,154.0,0.0,0.0,26.3,93.6,7320.0,11.686,1.372,5.0,-0.8996591913023287,-0.7820540633151974
wheat,IN,IN-17-0606,2013,15.0,154.0,0.0,0.0,26.3,93.6,7320.0,11.686,1.372,5.0,-0.69682209850614,-0.09523167560666043
wheat,IN,IN-17-0606,2014,15.0,154.0,0.0,0.0,26.3,93.6,7320.0,11.686,1.372,5.0,-1.299469089624548,-1.1990533701382466
wheat,IN,IN-17-0606,2015,15.0,154.0,0.0,0.0,26.3,93.6,7320.0,11.686,1.372,5.0,-0.47008937585443067,1.3029424708000363
wheat,IN,IN-17-0606,2016,15.0,154.0,0.0,0.0,26.3,93.6,7320.0,11.686,1.372,5.0,0.45074331299772774,0.9840606479353405
wheat,IN,IN-17-0606,2017,15.0,154.0,0.0,0.0,26.3,93.6,7320.0,11.686,1.372,5.0,0.13146885024620708,0.9350019059561576
wheat,IN,IN-17-0607,2003,17.722,138.691,0.2,0.007,27.24639,94.07422,2995.0,13.69,1.515,5.0,1.547165995507748,-1.2435044220832334
wheat,IN,IN-17-0607,2004,17.722,138.691,0.2,0.007,27.24639,94.07422,2995.0,13.69,1.515,5.0,2.0843838498737894,-1.102810888800353
wheat,IN,IN-17-0607,2005,17.722,138.691,0.2,0.007,27.24639,94.07422,2995.0,13.69,1.515,5.0,1.4372784039633808,1.0545694235005745
wheat,IN,IN-17-0607,2006,17.722,138.691,0.2,0.007,27.24639,94.07422,2995.0,13.69,1.515,5.0,-0.33364800981576437,1.4134043464413737
wheat,IN,IN-17-0607,2007,17.722,138.691,0.2,0.007,27.24639,94.07422,2995.0,13.69,1.515,5.0,-0.048145387989575426,-1.1802587451753885
wheat,IN,IN-17-0607,2008,17.722,138.691,0.2,0.007,27.24639,94.07422,2995.0,13.69,1.515,5.0,-0.1817693772330317,-0.8495103066485252
wheat,IN,IN-17-0607,2009,17.722,138.691,0.2,0.007,27.24639,94.07422,2995.0,13.69,1.515,5.0,-0.7188644477108929,1.340826781826066
wheat,IN,IN-17-0607,2010,17.722,138.691,0.2,0.007,27.24639,94.07422,2995.0,13.69,1.515,5.0,0.7383168031900232,-1.8914916320178876
wheat,IN,IN-17-0607,2011,17.722,138.691,0.2,0.007,27.24639,94.07422,2995.0,13.69,1.515,5.0,-0.45139915204136016,0.6207842297025593
wheat,IN,IN-17-0607,2012,17.722,138.691,0.2,0.007,27.24639,94.07422,2995.0,13.69,1.515,5.0,-0.17343206883609585,-0.2518380922363194
wheat,IN,IN-17-0607,2013,17.722,138.691,0.2,0.007,27.24639,94.07422,2995.0,13.69,1.515,5.0,-1.2644261956232499,1.0323182070691699
wheat,IN,IN-17-0607,2014,17.722,138.691,0.2,0.007,27.24639,94.07422,2995.0,13.69,1.515,5.0,-1.151464724102385,0.07988667517477871
wheat,IN,IN-17-0607,2015,17.722,138.691,0.2,0.007,27.24639,94.07422,2995.0,13.69,1.515,5.0,-0.6745143570837718,0.40850081335005783
wheat,IN,IN-17-0607,2016,17.722,138.691,0.2,0.007,27.24639,94.07422,2995.0,13.69,1.515,5.0,-0.2527355026152919,-0.37377702881272395
wheat,IN,IN-17-0607,2017,17.722,138.691,0.2,0.007,27.24639,94.07422,2995.0,13.69,1.515,5.0,-0.5567458294835617,0.3362865339009796
wheat,IN,IN-17-0608,2003,10.922,142.922,0.2,0.002,26.17273,92.50649,7951.0,11.73,1.387,5.0,1.3077322599674752,-0.47537424298358427
wheat,IN,IN-17-0608,2004,10.922,142.922,0.2,0.002,26.17273,92.50649,7951.0,11.73,1.387,5.0,1.5223912924913967,-1.7480098297545916
wheat,IN,IN-17-0608,2005,10.922,142.922,0.2,0.002,26.17273,92.50649,7951.0,11.73,1.387,5.0,0.8291099898212542,1.3538984848924251
wheat,IN,IN-17-0608,2006,10.922,142.922,0.2,0.002,26.17273,92.50649,7951.0,11.73,1.387,5.0,-0.5829572338084127,0.9541447039597277
wheat,IN,IN-17-0608,2007,10.922,142.922,0.2,0.002,26.17273,92.50649,7951.0,11.73,1.387,5.0,0.18223920688293474,-0.8758132432649263
wheat,IN,IN-17-0608,2008,10.922,142.922,0.2,0.002,26.17273,92.50649,7951.0,11.73,1.387,5.0,-0.0011220033597827098,1.0651821091075804
wheat,IN,IN-17-0608,2009,10.922,142.922,0.2,0.002,26.17273,92.50649,7951.0,11.73,1.387,5.0,-1.0195922898371228,0.010374566204046913
wheat,IN,IN-17-0608,2010,10.922,142.922,0.2,0.002,26.17273,92.50649,7951.0,11.73,1.387,5.0,-0.0231427722987013,0.07935862574553129
wheat,IN,IN-17-0608,2011,10.922,142.922,0.2,0.002,26.17273,92.50649,7951.0,11.73,1.387,5.0,-0.649494025579347,0.7815491047696601
wheat,IN,IN-17-0608,2014,10.922,142.922,0.2,0.002,26.17273,92.50649,7951.0,11.73,1.387,5.0,-1.565164424279664,-1.5419101914825275
wheat,IN,IN-17-0609,2003,10.999,142.995,28.8,0.714,26.20024,92.53693,4030.0,13.375,1.432,5.0,1.6255770297867151,-0.6880387496616049
wheat,IN,IN-17-0609,2004,10.999,142.995,28.8,0.714,26.20024,92.53693,4030.0,13.375,1.432,5.0,1.8626101673717255,-1.9650482631338564
wheat,IN,IN-17-0609,2005,10.999,142.995,28.8,0.714,26.20024,92.53693,4030.0,13.375,1.432,5.0,1.113936995364229,0.8833473123987213
wheat,IN,IN-17-0609,2006,10.999,142.995,28.8,0.714,26.20024,92.53693,4030.0,13.375,1.432,5.0,-0.4008600804456012,0.6439604500038134
wheat,IN,IN-17-0609,2007,10.999,142.995,28.8,0.714,26.20024,92.53693,4030.0,13.375,1.432,5.0,0.4241395789649233,-1.7318341040241159
wheat,IN,IN-17-0609,2008,10.999,142.995,28.8,0.714,26.20024,92.53693,4030.0,13.375,1.432,5.0,0.22411162706122856,0.3925899913554666
wheat,IN,IN-17-0609,2009,10.999,142.995,28.8,0.714,26.20024,92.53693,4030.0,13.375,1.432,5.0,-0.8677241307262763,0.49169312633703494
wheat,IN,IN-17-0609,2010,10.999,142.995,28.8,0.714,26.20024,92.53693,4030.0,13.375,1.432,5.0,0.20702962323991653,-0.17226169700778113
wheat,IN,IN-17-0609,2011,10.999,142.995,28.8,0.714,26.20024,92.53693,4030.0,13.375,1.432,5.0,-0.46300949860398344,0.9203396763137354
wheat,IN,IN-17-0609,2012,10.999,142.995,28.8,0.714,26.20024,92.53693,4030.0,13.375,1.432,5.0,-1.0874347944957286,-0.5583023411831344
wheat,IN,IN-17-0609,2013,10.999,142.995,28.8,0.714,26.20024,92.53693,4030.0,13.375,1.432,5.0,-1.1407718668564584,1.1497603090706003
wheat,IN,IN-17-0609,2014,10.999,142.995,28.8,0.714,26.20024,92.53693,4030.0,13.375,1.432,5.0,-1.4539474436848612,-1.2683824979572529
wheat,IN,IN-17-0609,2015,10.999,142.995,28.8,0.714,26.20024,92.53693,4030.0,13.375,1.432,5.0,-0.6502259476416942,1.1260398054161451
wheat,IN,IN-17-0609,2016,10.999,142.995,28.8,0.714,26.20024,92.53693,4030.0,13.375,1.432,5.0,0.15882163417612483,1.2118546342136605
wheat,IN,IN-17-0609,2017,10.999,142.995,28.8,0.714,26.20024,92.53693,4030.0,13.375,1.432,5.0,0.4477471064897325,0.11346429582186168
wheat,IN,IN-17-0610,2003,17.0,138.996,1.2,0.046,27.14314,94.56625,2644.0,11.451,1.412,4.0,1.0888608828316513,-0.3326047981509783
wheat,IN,IN-17-0610,2004,17.0,138.996,1.2,0.046,27.14314,94.56625,2644.0,11.451,1.412,4.0,2.029172497566489,-2.423910317351973
wheat,IN,IN-17-0610,2005,17.0,138.996,1.2,0.046,27.14314,94.56625,2644.0,11.451,1.412,4.0,1.6028857107991998,0.46234643022764227
wheat,IN,IN-17-0610,2006,17.0,138.996,1.2,0.046,27.14314,94.56625,2644.0,11.451,1.412,4.0,-0.4272221905532945,0.435971828460867
wheat,IN,IN-17-0610,2007,17.0,138.996,1.2,0.046,27.14314,94.56625,2644.0,11.451,1.412,4.0,-0.010253793584730225,0.03950052225149733
wheat,IN,IN-17-0610,2008,17.0,138.996,1.2,0.046,27.14314,94.56625,2644.0,11.451,1.412,4.0,-0.26176613975247653,0.15302417932343906
wheat,IN,IN-17-0610,2009,17.0,138.996,1.2,0.046,27.14314,94.56625,2644.0,11.451,1.412,4.0,-0.8551784376852674,0.8596515884754024
wheat,IN,IN-17-0610,2010,17.0,138.996,1.2,0.046,27.14314,94.56625,2644.0,11.451,1.412,4.0,1.0596026296907461,-0.6532047827014819
wheat,IN,IN-17-0610,2011,17.0,138.996,1.2,0.046,27.14314,94.56625,2644.0,11.451,1.412,4.0,-0.3945891874227688,1.5963621678521787
wheat,IN,IN-17-0610,2012,17.0,138.996,1.2,0.046,27.14314,94.56625,2644.0,11.451,1.412,4.0,-0.06527323654903616,-1.296920128669677
wheat,IN,IN-17-0610,2013,17.0,138.996,1.2,0.046,27.14314,94.56625,2644.0,11.451,1.412,4.0,-0.9738335416282639,0.4495668415287722
wheat,IN,IN-17-0610,2014,17.0,138.996,1.2,0.046,27.14314,94.56625,2644.0,11.451,1.412,4.0,-1.344673484643194,0.4057504507158813
wheat,IN,IN-17-0610,2015,17.0,138.996,1.2,0.046,27.14314,94.56625,2644.0,11.451,1.412,4.0,-0.669388025171253,0.47061123993412135
wheat,IN,IN-17-0610,2016,17.0,138.996,1.2,0.046,27.14314,94.56625,2644.0,11.451,1.412,4.0,0.032085480196685695,-1.6474005790820672
wheat,IN,IN-17-0610,2017,17.0,138.996,1.2,0.046,27.14314,94.56625,2644.0,11.451,1.412,4.0,-0.8104291640944691,0.24751205394991163
wheat,IN,IN-17-0615,2003,3.975,118.875,2.4,0.104,26.37937,90.92445,2290.0,13.195,1.492,5.0,1.526380870419377,-0.5643461005718474
wheat,IN,IN-17-0615,2004,3.975,118.875,2.4,0.104,26.37937,90.92445,2290.0,13.195,1.492,5.0,1.9141284921412578,-2.4110350881475497
wheat,IN,IN-17-0615,2005,3.975,118.875,2.4,0.104,26.37937,90.92445,2290.0,13.195,1.492,5.0,1.1171510844586485,-0.5300145340673049
wheat,IN,IN-17-0615,2006,3.975,118.875,2.4,0.104,26.37937,90.92445,2290.0,13.195,1.492,5.0,-0.43619577825926587,0.8874609333130472
wheat,IN,IN-17-0615,2007,3.975,118.875,2.4,0.104,26.37937,90.92445,2290.0,13.195,1.492,5.0,0.24851732166606297,-0.16386368288631945
wheat,IN,IN-17-0615,2008,3.975,118.875,2.4,0.104,26.37937,90.92445,2290.0,13.195,1.492,5.0,0.37107769369869137,0.1458098045402014
wheat,IN,IN-17-0615,2009,3.975,118.875,2.4,0.104,26.37937,90.92445,2290.0,13.195,1.492,5.0,-1.0208579601004346,0.8952608761333568
wheat,IN,IN-17-0615,2010,3.975,118.875,2.4,0.104,26.37937,90.92445,2290.0,13.195,1.492,5.0,-0.2527099701200325,-0.3428815624642267
wheat,IN,IN-17-0615,2011,3.975,118.875,2.4,0.104,26.37937,90.92445,2290.0,13.195,1.492,5.0,-1.0080640762598685,1.3010351742171726
wheat,IN,IN-17-0615,2012,3.975,118.875,2.4,0.104,26.37937,90.92445,2290.0,13.195,1.492,5.0,-1.0560426414548456,-1.0804423171823134
wheat,IN,IN-17-0615,2013,3.975,118.875,2.4,0.104,26.37937,90.92445,2290.0,13.195,1.492,5.0,-1.3048524281428004,1.085486249309132
wheat,IN,IN-17-0615,2014,3.975,118.875,2.4,0.104,26.37937,90.92445,2290.0,13.195,1.492,5.0,-1.0437793816859957,0.40326700808632143
wheat,IN,IN-17-0615,2015,3.975,118.875,2.4,0.104,26.37937,90.92445,2290.0,13.195,1.492,5.0,0.15834218332646263,-0.25103526607255516
wheat,IN,IN-17-0615,2016,3.975,118.875,2.4,0.104,26.37937,90.92445,2290.0,13.195,1.492,5.0,0.3471312931302112,1.0678838530959582
wheat,IN,IN-17-0615,2017,3.975,118.875,2.4,0.104,26.37937,90.92445,2290.0,13.195,1.492,5.0,0.43977329718252023,1.0398749675139407
wheat,IN,IN-17-0616,2003,1.222,111.632,0.5,0.023,26.03675,90.07607,2223.0,12.562,1.419,4.0,1.5716466589483467,-0.7496474262185999
wheat,IN,IN-17-0616,2004,1.222,111.632,0.5,0.023,26.03675,90.07607,2223.0,12.562,1.419,4.0,1.6661418870408706,-1.64361510805835
wheat,IN,IN-17-0616,2005,1.222,111.632,0.5,0.023,26.03675,90.07607,2223.0,12.562,1.419,4.0,1.1528059049394597,-0.6281553946919745
wheat,IN,IN-17-0616,2006,1.222,111.632,0.5,0.023,26.03675,90.07607,2223.0,12.562,1.419,4.0,-0.17499903704016512,0.961977153092858
wheat,IN,IN-17-0616,2007,1.222,111.632,0.5,0.023,26.03675,90.07607,2223.0,12.562,1.419,4.0,0.39372639312996194,-0.727254158116117
wheat,IN,IN-17-0616,2008,1.222,111.632,0.5,0.023,26.03675,90.07607,2223.0,12.562,1.419,4.0,0.44991045524273304,-0.22636595796247663
wheat,IN,IN-17-0616,2009,1.222,111.632,0.5,0.023,26.03675,90.07607,2223.0,12.562,1.419,4.0,-0.49109720402524026,0.5361629763192212
wheat,IN,IN-17-0616,2010,1.222,111.632,0.5,0.023,26.03675,90.07607,2223.0,12.562,1.419,4.0,-0.35775637682856676,-0.9847109561357259
wheat,IN,IN-17-0616,2011,1.222,111.632,0.5,0.023,26.03675,90.07607,2223.0,12.562,1.419,4.0,-1.0241087342477162,1.4389195553930825
wheat,IN,IN-17-0616,2012,1.222,111.632,0.5,0.023,26.03675,90.07607,2223.0,12.562,1.419,4.0,-1.3226137165290104,-1.2628242940618533
wheat,IN,IN-17-0616,2013,1.222,111.632,0.5,0.023,26.03675,90.07607,2223.0,12.562,1.419,4.0,-1.4998724909846881,0.9092963978153408
wheat,IN,IN-17-0616,2014,1.222,111.632,0.5,0.023,26.03675,90.07607,2223.0,12.562,1.419,4.0,-1.1358654338259355,0.11929558116114516
wheat,IN,IN-17-0616,2015,1.222,111.632,0.5,0.023,26.03675,90.07607,2223.0,12.562,1.419,4.0,0.21926097664084898,1.2006983378469356
wheat,IN,IN-17-0616,2016,1.222,111.632,0.5,0.023,26.03675,90.07607,2223.0,12.562,1.419,4.0,0.022528860373853134,1.2554315900833182
wheat,IN,IN-17-0616,2017,1.222,111.632,0.5,0.023,26.03675,90.07607,2223.0,12.562,1.419,4.0,0.5302918571652511,1.0906002958483618
wheat,IN,IN-17-0617,2003,14.714,147.429,0.1,0.003,26.69796,93.58775,3223.0,12.814,1.412,5.0,1.8119972639150705,-0.7939710302417392
wheat,IN,IN-17-0617,2004,14.714,147.429,0.1,0.003,26.69796,93.58775,3223.0,12.814,1.412,5.0,1.785527241732953,-2.172153170382188
wheat,IN,IN-17-0617,2005,14.714,147.429,0.1,0.003,26.69796,93.58775,3223.0,12.814,1.412,5.0,1.2568789784578105,0.19546006197770568
wheat,IN,IN-17-0617,2006,14.714,147.429,0.1,0.003,26.69796,93.58775,3223.0,12.814,1.412,5.0,-0.5612105451082552,1.346734388072327
wheat,IN,IN-17-0617,2007,14.714,147.429,0.1,0.003,26.69796,93.58775,3223.0,12.814,1.412,5.0,0.02761442557412002,-1.0511419471368886
wheat,IN,IN-17-0617,2008,14.714,147.429,0.1,0.003,26.69796,93.58775,3223.0,12.814,1.412,5.0,-0.24261385499876534,0.26132103959175657
wheat,IN,IN-17-0617,2009,14.714,147.429,0.1,0.003,26.69796,93.58775,3223.0,12.814,1.412,5.0,-1.2610075317048397,1.5769696160940183
wheat,IN,IN-17-0617,2010,14.714,147.429,0.1,0.003,26.69796,93.58775,3223.0,12.814,1.412,5.0,0.49505548805824856,-0.8874877272945185
wheat,IN,IN-17-0617,2011,14.714,147.429,0.1,0.003,26.69796,93.58775,3223.0,12.814,1.412,5.0,-0.7486486521616162,0.8718524111695539
wheat,IN,IN-17-0617,2012,14.714,147.429,0.1,0.003,26.69796,93.58775,3223.0,12.814,1.412,5.0,-0.6355898625080141,-1.3327720841431374
wheat,IN,IN-17-0617,2013,14.714,147.429,0.1,0.003,26.69796,93.58775,3223.0,12.814,1.412,5.0,-1.012961631344493,0.47954484863828045
wheat,IN,IN-17-0617,2014,14.714,147.429,0.1,0.003,26.69796,93.58775,3223.0,12.814,1.412,5.0,-1.114303248044478,0.47401370475053756
wheat,IN,IN-17-0617,2015,14.714,147.429,0.1,0.003,26.69796,93.58775,3223.0,12.814,1.412,5.0,-0.4638846004901063,1.0809012852859123
wheat,IN,IN-17-0617,2016,14.714,147.429,0.1,0.003,26.69796,93.58775,3223.0,12.814,1.412,5.0,0.5209531960425204,0.18209585830415617
wheat,IN,IN-17-0617,2017,14.714,147.429,0.1,0.003,26.69796,93.58775,3223.0,12.814,1.412,5.0,0.14219333257980152,0.1923290199741888
wheat,IN,IN-17-0618,2003,16.737,139.316,0.0,0.001,26.85263,94.11053,3135.0,12.407,1.423,4.0,1.3893657204433587,-0.39584326400881475
wheat,IN,IN-17-0618,2004,16.737,139.316,0.0,0.001,26.85263,94.11053,3135.0,12.407,1.423,4.0,1.80184936322894,-2.1066542104009374
wheat,IN,IN-17-0618,2005,16.737,139.316,0.0,0.001,26.85263,94.11053,3135.0,12.407,1.423,4.0,1.0519360074061241,0.6034020806484737
wheat,IN,IN-17-0618,2006,16.737,139.316,0.0,0.001,26.85263,94.11053,3135.0,12.407,1.423,4.0,-0.8958957947059389,0.858901525359715
wheat,IN,IN-17-0618,2007,16.737,139.316,0.0,0.001,26.85263,94.11053,3135.0,12.407,1.423,4.0,-0.15736882301676844,0.7244489272330575
wheat,IN,IN-17-0618,2008,16.737,139.316,0.0,0.001,26.85263,94.11053,3135.0,12.407,1.423,4.0,-0.33081188298976205,0.6640662183291766
wheat,IN,IN-17-0618,2009,16.737,139.316,0.0,0.001,26.85263,94.11053,3135.0,12.407,1.423,4.0,-1.2468664053353031,0.5196391349009272
wheat,IN,IN-17-0618,2010,16.737,139.316,0.0,0.001,26.85263,94.11053,3135.0,12.407,1.423,4.0,1.1134452124999639,-2.2647251774131885
wheat,IN,IN-17-0618,2011,16.737,139.316,0.0,0.001,26.85263,94.11053,3135.0,12.407,1.423,4.0,-0.36667209889091085,0.40170424113697034
wheat,IN,IN-17-0618,2012,16.737,139.316,0.0,0.001,26.85263,94.11053,3135.0,12.407,1.423,4.0,-0.27024333245867904,-0.36880445306646603
wheat,IN,IN-17-0618,2013,16.737,139.316,0.0,0.001,26.85263,94.11053,3135.0,12.407,1.423,4.0,-1.0893851050065828,0.37806963597579446
wheat,IN,IN-17-0618,2014,16.737,139.316,0.0,0.001,26.85263,94.11053,3135.0,12.407,1.423,4.0,-1.3236924504918253,0.3099963445360691
wheat,IN,IN-17-0618,2015,16.737,139.316,0.0,0.001,26.85263,94.11053,3135.0,12.407,1.423,4.0,-0.5219096165086915,0.38348713992961525
wheat,IN,IN-17-0618,2016,16.737,139.316,0.0,0.001,26.85263,94.11053,3135.0,12.407,1.423,4.0,0.7458517335773672,-1.314762341250901
wheat,IN,IN-17-0618,2017,16.737,139.316,0.0,0.001,26.85263,94.11053,3135.0,12.407,1.423,4.0,0.10039747224869061,-0.12751716158473017
wheat,IN,IN-17-0619,2004,14.84,119.843,7.5,0.412,24.75599,92.4014,1812.0,22.808,1.217,2.0,0.8182529945103446,-0.8475488515224122
wheat,IN,IN-17-0619,2006,14.84,119.843,7.5,0.412,24.75599,92.4014,1812.0,22.808,1.217,2.0,-0.3585755083145117,1.0900380369986118
wheat,IN,IN-17-0619,2007,14.84,119.843,7.5,0.412,24.75599,92.4014,1812.0,22.808,1.217,2.0,0.9266063853573498,-1.3980971821670067
wheat,IN,IN-17-0619,2008,14.84,119.843,7.5,0.412,24.75599,92.4014,1812.0,22.808,1.217,2.0,0.5559186156784179,0.9248706191373103
wheat,IN,IN-17-0619,2009,14.84,119.843,7.5,0.412,24.75599,92.4014,1812.0,22.808,1.217,2.0,-0.5177797220535265,1.3903105930963495
wheat,IN,IN-17-0619,2010,14.84,119.843,7.5,0.412,24.75599,92.4014,1812.0,22.808,1.217,2.0,1.060407571161001,-1.9245227224135881
wheat,IN,IN-17-0619,2011,14.84,119.843,7.5,0.412,24.75599,92.4014,1812.0,22.808,1.217,2.0,-0.9326363182773595,0.9928463951046135
wheat,IN,IN-17-0619,2012,14.84,119.843,7.5,0.412,24.75599,92.4014,1812.0,22.808,1.217,2.0,-0.1851335114293343,0.17423300891184113
wheat,IN,IN-17-0619,2013,14.84,119.843,7.5,0.412,24.75599,92.4014,1812.0,22.808,1.217,2.0,-0.5115740614506863,0.4611526592538691
wheat,IN,IN-17-0619,2014,14.84,119.843,7.5,0.412,24.75599,92.4014,1812.0,22.808,1.217,2.0,-2.160672560354725,0.6877434435914276
wheat,IN,IN-17-0619,2015,14.84,119.843,7.5,0.412,24.75599,92.4014,1812.0,22.808,1.217,2.0,-0.772182043409714,-0.4574834767199051
wheat,IN,IN-17-0619,2016,14.84,119.843,7.5,0.412,24.75599,92.4014,1812.0,22.808,1.217,2.0,0.8753018745238398,-0.3316305158049136
