crop_name,country_code,adm_id,harvest_year,yield,production,harvest_area,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_tmin,avg_tmax,avg_tavg,avg_prec,sum_prec,avg_rad,avg_et0,avg_vpd,avg_cwb,n_meteo_obs,avg_ssm,min_ssm,max_ssm,avg_rsm,min_rsm,max_rsm,n_sm_obs,avg_ndvi,min_ndvi,max_ndvi,std_ndvi,n_ndvi_obs,avg_fpar,min_fpar,max_fpar,std_fpar,n_fpar_obs,n_available_blocks
wheat,IN,IN-13-0817,2006,2.056,3700.0,1800.0,343.196,104.064,0.6,0.01,23.31317,86.11851,6253.0,9.444,1.424,4.0,20.207761643835614,29.925024657534248,24.6023698630137,3.390246575342466,1237.44,17902655.62671233,4.095235616438356,22.357391780821917,-0.7049890410958903,365.0,4.906468493150685,3.049,7.585,242.22906301369866,174.09,347.178,365.0,0.46530769230769226,0.295,0.81,0.15335908221284453,39.0,39.37394444444445,23.167,60.811,12.2343938373854,36.0,4
wheat,IN,IN-13-0817,2007,2.375,3800.0,1600.0,343.196,104.064,0.6,0.01,23.31317,86.11851,6253.0,9.444,1.424,4.0,20.153706849315068,29.437112328767125,24.30855616438356,4.901539726027397,1789.062,17700055.056849316,4.03567397260274,21.245624657534247,0.8658657534246575,365.0,5.10587397260274,3.165,7.708,250.205901369863,179.223,361.976,365.0,0.44909302325581396,0.253,0.82,0.1396686237992472,43.0,37.879222222222225,26.103,63.402,12.813183648350206,36.0,4
wheat,IN,IN-13-0817,2008,1.889,1700.0,900.0,343.196,104.064,0.6,0.01,23.31317,86.11851,6253.0,9.444,1.424,4.0,20.197349726775954,29.84953005464481,24.527439890710383,4.324885245901639,1582.908,17719549.758196723,4.097866120218579,22.974868852459014,0.22701912568306004,366.0,4.791068493150685,2.925,6.458,236.9651561643836,170.477,300.771,365.0,0.44217073170731713,0.28,0.799,0.15274912478293035,41.0,36.06386111111111,21.79,63.427,13.672924624240373,36.0,4
wheat,IN,IN-13-0817,2009,1.625,2600.0,1600.0,343.196,104.064,0.6,0.01,23.31317,86.11851,6253.0,9.444,1.424,4.0,20.490786301369862,30.713142465753425,25.19248219178082,3.5081123287671234,1280.461,18349446.050684933,4.380424657534246,25.69561095890411,-0.8723123287671233,365.0,4.439287671232877,2.622,7.353,221.18863013698632,163.158,349.973,365.0,0.42400000000000004,0.255,0.76,0.142480534469459,38.0,36.98477777777778,18.534,62.947,14.420862361991118,36.0,4
wheat,IN,IN-13-0817,2010,2.562,5150.0,2010.0,343.196,104.064,0.6,0.01,23.31317,86.11851,6253.0,9.444,1.424,4.0,20.881476712328766,30.95243287671233,25.506791780821917,2.1885260273972604,798.812,18132976.04931507,4.38852602739726,26.052383561643836,-2.2,365.0,4.034435616438356,2.558,5.511,202.79054246575342,162.092,253.42,365.0,0.44797560975609757,0.263,0.798,0.1569922749381125,41.0,37.5445,20.071,61.783,14.571791893929865,36.0,4
wheat,IN,IN-13-0817,2011,2.239,4210.0,1880.0,343.196,104.064,0.6,0.01,23.31317,86.11851,6253.0,9.444,1.424,4.0,19.958742465753424,29.665495890410963,24.299794520547945,4.1393287671232875,1510.855,17651181.598630138,4.050490410958904,22.106827397260275,0.08883835616438358,365.0,4.443282191780822,2.448,7.009,222.30449589041098,161.087,327.651,365.0,0.468948717948718,0.325,0.766,0.13908478079327405,39.0,39.68122222222222,25.363,63.189,11.540622189493723,36.0,4
wheat,IN,IN-13-0817,2012,2.006,3310.0,1650.0,343.196,104.064,0.6,0.01,23.31317,86.11851,6253.0,9.444,1.424,4.0,20.40134699453552,30.256489071038253,24.874800546448085,3.551926229508197,1300.005,18014632.838797815,4.298423497267759,24.77899180327869,-0.7464972677595629,366.0,4.456704918032787,2.198,6.659,223.78375409836067,160.375,310.529,366.0,0.4710833333333333,0.268,0.755,0.15172689280414334,36.0,38.78638888888889,22.569,66.719,14.424260039011216,36.0,4
wheat,IN,IN-13-0817,2013,2.252,2680.0,1190.0,343.196,104.064,0.6,0.01,23.31317,86.11851,6253.0,9.444,1.424,4.0,20.145520547945203,29.52060547945206,24.37891232876712,3.942950684931507,1439.177,17424691.498630136,4.007397260273973,21.634720547945204,-0.06444657534246573,365.0,4.7808684931506855,2.781,7.178,235.49382191780822,163.666,328.732,365.0,0.47272499999999995,0.295,0.78,0.13218304858541177,40.0,40.79547222222222,23.231,62.189,12.505873843886574,36.0,4
wheat,IN,IN-13-0817,2014,2.259,3660.0,1620.0,343.196,104.064,0.6,0.01,23.31317,86.11851,6253.0,9.444,1.424,4.0,20.10184109589041,29.789279452054792,24.489591780821915,3.690021917808219,1346.858,17789112.697260275,4.155150684931507,23.219156164383563,-0.46512876712328766,365.0,4.604758904109589,2.74,7.01,228.92230136986302,165.332,328.88,365.0,0.4858421052631579,0.333,0.772,0.13022714590508083,38.0,40.60961111111111,27.491,67.626,13.547206050964958,36.0,4
wheat,IN,IN-13-0817,2015,1.442,1240.0,860.0,343.196,104.064,0.6,0.01,23.31317,86.11851,6253.0,9.444,1.424,4.0,20.73658082191781,30.10449589041096,25.0630301369863,3.7473698630136987,1367.79,17525019.616438355,4.044939726027398,22.029287671232876,-0.29756986301369864,365.0,4.484501369863014,3.002,7.046,220.8344191780822,174.087,316.539,365.0,0.4922439024390244,0.324,0.819,0.14071936264917578,41.0,40.38872222222222,25.996,63.427,11.936775565120739,36.0,4
wheat,IN,IN-13-0817,2016,1.768,2420.0,1370.0,343.196,104.064,0.6,0.01,23.31317,86.11851,6253.0,9.444,1.424,4.0,20.895188524590164,30.884551912568305,25.438590163934425,3.7467076502732244,1371.295,17605506.44672131,4.252415300546448,24.980592896174866,-0.5057076502732241,366.0,4.470196721311476,2.28,6.996,222.27351912568304,161.094,326.887,366.0,0.45736842105263154,0.255,0.805,0.168798363808618,38.0,37.42455555555556,20.167,65.132,14.543760263316546,36.0,4
wheat,IN,IN-13-0817,2017,2.039,2150.0,1050.0,343.196,104.064,0.6,0.01,23.31317,86.11851,6253.0,9.444,1.424,4.0,20.769942465753427,30.58651506849315,25.248328767123287,4.1396054794520545,1510.956,17693807.832876712,4.196323287671232,23.79685205479452,-0.05671780821917806,365.0,4.467912328767123,2.786,6.954,220.86329041095888,166.217,323.276,365.0,0.4677368421052632,0.293,0.795,0.1603097819022344,38.0,41.50636111111111,23.007,69.58,15.427886306764266,36.0,4
wheat,IN,IN-13-0819,2001,2.031,81370.0,40070.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,19.948109589041096,29.70515342465753,24.529997260273973,4.497350684931506,1641.533,16642189.015068494,3.7743890410958905,19.822928767123287,0.7229616438356163,365.0,,,,,,,,0.4768235294117647,0.32,0.719,0.10615496693677406,34.0,40.13213888888889,31.07,50.682,4.909647558795569,36.0,3
wheat,IN,IN-13-0819,2002,2.045,82640.0,40410.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,19.998531506849314,29.0865095890411,24.321457534246576,5.429443835616438,1981.747,15716381.061643835,3.4827123287671236,17.31397808219178,1.9467315068493152,365.0,,,,,,,,0.48767647058823527,0.365,0.708,0.08920345168896983,34.0,43.25102777777778,33.45,57.427,6.294141191780137,36.0,3
wheat,IN,IN-13-0819,2003,2.019,93570.0,46340.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,19.743016438356165,28.861194520547944,24.028005479452055,5.939356164383561,2167.865,15824746.936986301,3.4868438356164386,16.96357808219178,2.4525123287671233,365.0,6.55506886227545,4.625,8.354,327.38621856287426,233.466,432.537,334.0,0.5031621621621621,0.33,0.77,0.12538308266037096,37.0,42.027166666666666,29.332,62.057,8.851862901591472,36.0,4
wheat,IN,IN-13-0819,2004,2.295,104390.0,45480.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,20.13102732240437,29.463956284153003,24.471122950819673,5.431620218579235,1987.973,15948901.924863389,3.644106557377049,18.841863387978144,1.7875136612021858,366.0,6.5301065573770485,4.138,8.664,326.2626338797814,210.419,434.85,366.0,0.5155714285714286,0.375,0.728,0.10882724726785642,35.0,42.85091666666667,30.918,63.881,8.927975061969136,36.0,4
wheat,IN,IN-13-0819,2005,2.034,77700.0,38200.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,20.377717808219177,29.798701369863014,24.76216712328767,4.773616438356164,1742.37,16539447.075342465,3.816805479452055,19.41271506849315,0.9568109589041096,365.0,5.938583561643836,3.764,7.693,292.3747753424658,196.317,388.833,365.0,0.49183783783783785,0.268,0.746,0.11767859087680627,37.0,44.39922222222222,31.929,66.676,9.875116430738167,36.0,4
wheat,IN,IN-13-0819,2006,2.452,86300.0,35200.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,20.441887671232877,30.04250410958904,24.944224657534246,4.278347945205479,1561.597,17141373.721917808,3.902254794520548,20.014134246575342,0.3760931506849315,365.0,5.5868383561643835,3.595,7.483,272.38060273972604,189.832,362.156,365.0,0.5227999999999999,0.345,0.746,0.11862982718286282,40.0,45.99663888888889,31.954,66.8,9.841988318722645,36.0,4
wheat,IN,IN-13-0819,2007,2.69,98200.0,36500.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,20.25829315068493,29.830624657534248,24.701641095890412,6.308917808219179,2302.755,16365437.898630137,3.735687671232877,20.037890410958905,2.573230136986301,365.0,6.101457534246576,3.957,7.918,302.53516712328764,203.798,408.223,365.0,0.49476470588235294,0.335,0.801,0.12185611456127873,34.0,44.264805555555554,31.106,67.536,10.005346341744195,36.0,4
wheat,IN,IN-13-0819,2008,2.487,75600.0,30400.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,20.473601092896175,29.871510928961747,24.777158469945356,5.53975956284153,2027.552,16293115.30601093,3.743945355191257,19.786322404371585,1.7958142076502732,366.0,6.137145205479452,3.834,8.417,304.19928767123287,198.751,433.196,365.0,0.5055625,0.312,0.749,0.11879609461920115,32.0,45.233361111111115,31.971,68.628,10.659443022578023,36.0,4
wheat,IN,IN-13-0819,2009,2.692,92600.0,34400.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,20.503095890410957,30.21925479452055,24.954306849315067,5.459920547945206,1992.871,16732386.83150685,3.8404191780821915,20.328312328767122,1.6195013698630136,365.0,5.60932602739726,3.418,7.941,274.2243178082192,183.543,389.915,365.0,0.5252758620689655,0.376,0.807,0.12148659436677545,29.0,45.65913888888889,31.747,68.391,9.918905213646392,36.0,4
wheat,IN,IN-13-0819,2010,2.731,98330.0,36010.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,20.462819178082192,30.122052054794523,24.90407397260274,5.132704109589041,1873.4370000000001,16493074.56849315,3.7834109589041094,19.588616438356166,1.3492931506849315,365.0,5.4867260273972605,3.512,7.327,267.7332246575342,183.515,364.849,365.0,0.5139444444444444,0.305,0.829,0.12802632417803647,36.0,46.38027777777778,33.364,69.87,10.117835792333995,36.0,4
wheat,IN,IN-13-0819,2011,2.414,89170.0,36940.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,19.951180821917806,29.2489698630137,24.258501369863012,5.712180821917808,2084.946,16368538.854109589,3.6067041095890415,17.773378082191783,2.105476712328767,365.0,5.512328767123288,3.459,7.657,269.2361534246575,184.099,382.238,365.0,0.5345806451612903,0.337,0.865,0.12466455636187548,31.0,48.53438888888889,31.37,70.071,9.837739654086565,36.0,4
wheat,IN,IN-13-0819,2012,2.383,89320.0,37480.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,19.956349726775958,30.096844262295082,24.628797814207648,4.131786885245901,1512.234,17075974.85587432,3.9445409836065575,21.19644262295082,0.18724590163934426,366.0,5.197609289617486,2.995,7.246,254.1330136612022,170.333,347.603,366.0,0.5058484848484849,0.325,0.799,0.14182430178131522,33.0,46.206361111111114,31.982,73.125,12.042861822086683,36.0,4
wheat,IN,IN-13-0819,2013,2.546,96030.0,37720.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,20.071501369863014,29.512345205479452,24.49972602739726,4.337484931506849,1583.182,16540469.511643836,3.7321041095890415,18.637142465753424,0.6053808219178082,365.0,5.277906849315069,2.968,7.33,257.13499452054793,170.755,343.128,365.0,0.5339375,0.353,0.783,0.12426686618828875,32.0,48.181666666666665,34.614,70.818,10.33666961287408,36.0,4
wheat,IN,IN-13-0819,2014,2.327,89620.0,38510.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,20.301506849315068,29.816123287671232,24.62807397260274,4.80346301369863,1753.264,16674904.961643836,3.8517616438356166,20.08030684931507,0.9517013698630137,365.0,5.293386301369863,2.969,7.87,258.91919726027396,169.618,370.702,365.0,0.536264705882353,0.322,0.836,0.1410581889007919,34.0,48.98872222222222,34.568,74.453,11.564139831172943,36.0,4
wheat,IN,IN-13-0819,2015,2.405,112270.0,46690.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,20.35605479452055,29.048575342465753,24.40245479452055,5.143673972602739,1877.441,15903898.037671233,3.464695890410959,16.39221095890411,1.6789780821917808,365.0,5.805386301369863,3.869,8.114,284.2155835616438,197.586,421.433,365.0,0.5568648648648649,0.346,0.806,0.12362738867755492,37.0,50.70188888888889,33.91,73.091,10.52837093294054,36.0,4
wheat,IN,IN-13-0819,2016,2.376,105860.0,44560.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,20.617844262295083,29.89054098360656,24.883054644808745,4.8100273224043715,1760.47,16251096.027322404,3.673967213114754,18.575415300546446,1.1360601092896174,366.0,5.611702185792349,3.149,7.938,275.3929453551913,175.978,406.788,366.0,0.52275,0.35,0.84,0.14345979563265437,28.0,50.86702777777778,36.12,77.844,12.421804595114443,36.0,4
wheat,IN,IN-13-0819,2017,2.896,57500.0,19850.0,355.835,101.334,5.9,0.187,25.65347,88.07373,3134.0,16.476,1.421,5.0,20.408167123287672,29.375205479452056,24.49868767123288,5.10387397260274,1862.914,15967776.587671233,3.5007342465753424,16.807238356164383,1.6031397260273972,365.0,5.622846575342465,3.791,7.536,272.8060383561644,193.34,361.088,365.0,0.524875,0.341,0.715,0.09184304634151852,32.0,48.04061111111111,32.333,62.211,8.206710478201108,36.0,4
wheat,IN,IN-13-0820,2001,2.54,24230.0,9540.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.078375342465755,29.892660273972602,24.65703835616438,4.454383561643835,1625.85,16550591.469863014,3.7412575342465755,20.111950684931507,0.7131260273972603,365.0,,,,,,,,0.4270333333333333,0.325,0.731,0.11786125195603382,30.0,37.27627777777778,25.986,59.735,9.76247394468405,36.0,3
wheat,IN,IN-13-0820,2002,2.223,21050.0,9470.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.15317808219178,29.317917808219182,24.478616438356163,5.360876712328767,1956.72,15610574.272602739,3.462556164383562,17.74569863013699,1.8983205479452057,365.0,,,,,,,,0.48840625,0.341,0.687,0.10234503923713945,32.0,40.40530555555556,24.559,61.86,10.56292152449026,36.0,3
wheat,IN,IN-13-0820,2003,2.123,22350.0,10530.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,19.942868493150684,29.16443287671233,24.25384383561644,5.765764383561644,2104.504,15832420.34589041,3.498460273972603,17.5660301369863,2.267304109589041,365.0,6.476470059880239,4.617,8.185,322.59470658682636,234.879,423.168,334.0,0.490921052631579,0.334,0.825,0.1346535858915633,38.0,40.023555555555554,25.738,67.024,12.379506797109592,36.0,4
wheat,IN,IN-13-0820,2004,2.359,22130.0,9380.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.329150273224045,29.728521857923496,24.674879781420763,5.482311475409836,2006.526,15923379.355874317,3.6409180327868853,19.371199453551913,1.841393442622951,366.0,6.410516393442623,3.985,8.433,319.60875683060107,206.269,426.056,366.0,0.48679411764705877,0.215,0.752,0.1354095425247926,34.0,40.458888888888886,21.586,68.947,13.254060632290935,36.0,4
wheat,IN,IN-13-0820,2005,1.924,17700.0,9200.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.559893150684932,29.959457534246575,24.918654794520545,4.933073972602739,1800.572,16492617.525342466,3.7755643835616435,19.599112328767124,1.157509589041096,365.0,5.900789041095891,3.67,7.601,290.9670191780822,195.822,385.377,365.0,0.47305882352941175,0.333,0.787,0.1258457307582944,34.0,41.833194444444445,23.65,73.103,14.371257015941714,36.0,4
wheat,IN,IN-13-0820,2006,2.461,21900.0,8900.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.59741917808219,30.244772602739726,25.08747671232877,4.0989506849315065,1496.117,17112369.05890411,3.879268493150685,20.304397260273973,0.2196821917808219,365.0,5.5668712328767125,3.562,7.456,271.70887945205476,190.96,361.709,365.0,0.5043714285714286,0.357,0.714,0.11923976974598544,35.0,43.150749999999995,28.744,68.774,11.37151431648398,36.0,4
wheat,IN,IN-13-0820,2007,2.96,29900.0,10100.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.453471232876712,30.043432876712327,24.87906575342466,6.566586301369863,2396.804,16348443.047945205,3.7273232876712328,20.44662191780822,2.8392630136986297,365.0,6.044813698630137,3.896,7.82,299.1978520547945,203.51,401.126,365.0,0.4999090909090909,0.3,0.775,0.13429244292689269,33.0,42.924499999999995,24.309,71.565,13.451236664336855,36.0,4
wheat,IN,IN-13-0820,2008,2.901,32200.0,11100.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.653997267759564,30.08509836065574,24.968281420765027,5.594221311475409,2047.485,16226475.916666666,3.7115464480874314,20.19062568306011,1.882674863387978,366.0,6.0411753424657535,3.802,8.215,298.8315561643835,199.29,424.402,365.0,0.48993103448275865,0.245,0.83,0.15477101312087824,29.0,43.64961111111111,22.532,73.504,14.751304483289948,36.0,4
wheat,IN,IN-13-0820,2009,2.992,35300.0,11800.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.68630684931507,30.4592,25.132235616438354,5.467495890410959,1995.636,16738640.803424658,3.8308082191780817,20.789323287671234,1.6366876712328766,365.0,5.55572602739726,3.358,7.767,271.9335780821918,185.627,383.992,365.0,0.5162222222222222,0.309,0.868,0.15986396460580846,27.0,43.75483333333333,28.738,73.815,13.167540148844376,36.0,4
wheat,IN,IN-13-0820,2010,3.02,38170.0,12640.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.686068493150685,30.365317808219178,25.133712328767125,5.042654794520548,1840.569,16498650.248630136,3.791032876712329,20.100202739726026,1.251621917808219,365.0,5.440019178082192,3.473,7.169,265.6119698630137,186.062,351.099,365.0,0.4865,0.275,0.835,0.15175680884974507,32.0,43.266777777777776,27.096,72.624,13.442090354259024,36.0,4
wheat,IN,IN-13-0820,2011,3.138,39440.0,12570.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.10815890410959,29.470504109589044,24.433627397260274,5.6296109589041095,2054.808,16352757.069863014,3.6060849315068495,18.20491780821918,2.0235260273972604,365.0,5.438041095890411,3.369,7.539,265.8562082191781,184.636,373.715,365.0,0.5204516129032258,0.309,0.814,0.15186086586295086,31.0,46.94675,28.016,76.924,14.037036513401663,36.0,4
wheat,IN,IN-13-0820,2012,3.338,41020.0,12290.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.13754918032787,30.23556830601093,24.76945901639344,4.069830601092896,1489.558,17008002.146174863,3.9023715846994538,21.343724043715845,0.16745901639344263,366.0,5.217628415300546,3.075,7.28,256.09705464480874,175.049,352.007,366.0,0.46244827586206894,0.295,0.811,0.1583902473113473,29.0,44.206805555555555,24.59,80.506,16.532414245647324,36.0,4
wheat,IN,IN-13-0820,2013,3.105,38290.0,12330.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.20738082191781,29.707553424657533,24.63215616438356,4.237808219178082,1546.8,16536036.839726027,3.715405479452055,18.976476712328765,0.5224027397260274,365.0,5.312624657534246,3.04,7.295,259.21743561643837,175.342,342.022,365.0,0.5110333333333333,0.2,0.814,0.1665620901797809,30.0,44.808861111111106,28.865,75.931,14.890530168346741,36.0,4
wheat,IN,IN-13-0820,2014,3.158,41400.0,13110.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.452260273972602,29.988597260273973,24.760813698630137,4.481186301369863,1635.633,16671402.723287672,3.8218356164383565,20.33777534246575,0.6593506849315068,365.0,5.293123287671233,2.894,7.781,259.7630191780822,171.593,367.774,365.0,0.5064666666666667,0.306,0.803,0.1601614989537949,30.0,46.848,24.561,79.28,16.312847625633694,36.0,4
wheat,IN,IN-13-0820,2015,3.059,48980.0,16010.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.547986301369864,29.30834520547945,24.6051397260274,5.094093150684932,1859.344,15871524.360273972,3.4693671232876713,16.93878904109589,1.6247260273972601,365.0,5.7711424657534245,3.789,7.971,282.559402739726,197.079,411.358,365.0,0.5508333333333333,0.287,0.845,0.16115490156632087,30.0,48.407666666666664,24.725,77.743,15.265320074319717,36.0,4
wheat,IN,IN-13-0820,2016,3.198,43760.0,13680.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.838469945355193,30.128598360655737,25.10849726775956,4.687087431693989,1715.474,16219422.274590164,3.676535519125683,19.097275956284154,1.010551912568306,366.0,5.521418032786885,3.21,7.718,270.5866830601093,181.092,387.616,366.0,0.5283846153846153,0.308,0.841,0.17738186534661923,26.0,48.070138888888884,25.549,81.592,17.696822375222016,36.0,4
wheat,IN,IN-13-0820,2017,3.731,91730.0,24590.0,356.299,101.144,5.9,0.263,25.431,88.29781,2234.0,12.922,1.426,5.0,20.60981917808219,29.574750684931505,24.685616438356163,5.362947945205479,1957.476,15880888.473972602,3.4966164383561646,17.20534794520548,1.8663315068493151,365.0,5.583682191780822,3.77,7.536,271.01389589041094,194.05,357.316,365.0,0.5269310344827587,0.359,0.812,0.12165904670561987,29.0,46.21102777777778,25.693,69.904,12.228132623436382,36.0,4
wheat,IN,IN-13-0824,2001,2.065,33870.0,16400.0,348.605,96.908,0.3,0.004,22.7874,87.29328,6270.0,12.374,1.512,5.0,20.92733424657534,30.09549315068493,24.994945205479453,4.185991780821918,1527.887,17158486.347945206,3.874515068493151,19.31932328767123,0.3114767123287671,365.0,,,,,,,,0.47641025641025647,0.308,0.757,0.12811132452279597,39.0,40.97761111111111,29.849,56.151,7.552514670256814,36.0,3
wheat,IN,IN-13-0824,2002,1.533,17400.0,11350.0,348.605,96.908,0.3,0.004,22.7874,87.29328,6270.0,12.374,1.512,5.0,21.33037808219178,30.745364383561647,25.516227397260277,4.051298630136986,1478.724,17722870.139726028,4.10352602739726,21.16369589041096,-0.05222739726027395,365.0,,,,,,,,0.50865,0.312,0.79,0.13056691967271233,40.0,42.413361111111115,32.521,58.21,7.516074983100373,36.0,3
wheat,IN,IN-13-0824,2003,1.824,22130.0,12130.0,348.605,96.908,0.3,0.004,22.7874,87.29328,6270.0,12.374,1.512,5.0,21.343082191780823,30.442657534246575,25.302172602739724,3.666649315068493,1338.327,17380866.85890411,4.045613698630136,20.36896712328767,-0.37896438356164386,365.0,6.5680658682634725,3.989,8.677,327.04777844311377,220.312,444.769,334.0,0.502275,0.35,0.765,0.1281931610440336,40.0,42.35483333333334,31.916,57.336,7.345156194001991,36.0,4
wheat,IN,IN-13-0824,2004,2.105,24120.0,11460.0,348.605,96.908,0.3,0.004,22.7874,87.29328,6270.0,12.374,1.512,5.0,21.375827868852458,30.833822404371585,25.575718579234973,3.554781420765027,1301.05,17746424.609972678,4.177218579234973,22.067890710382514,-0.6224371584699453,366.0,6.552286885245902,4.16,8.645,325.11115027322404,226.265,443.938,366.0,0.4736285714285714,0.326,0.739,0.11923680978088388,35.0,41.02638888888889,27.437,58.689,8.534154082367348,36.0,4
wheat,IN,IN-13-0824,2005,2.2,1100.0,500.0,348.605,96.908,0.3,0.004,22.7874,87.29328,6270.0,12.374,1.512,5.0,21.62792876712329,30.800920547945204,25.673956164383565,3.4241643835616435,1249.82,18042976.09041096,4.2180986301369865,21.133786301369863,-0.7939342465753425,365.0,6.137643835616438,3.954,8.176,302.69075890410954,219.765,392.365,365.0,0.49610526315789477,0.363,0.763,0.11823860198166047,38.0,43.63794444444445,32.328,64.857,9.711502625956921,36.0,4
wheat,IN,IN-13-0824,2006,2.155,15300.0,7100.0,348.605,96.908,0.3,0.004,22.7874,87.29328,6270.0,12.374,1.512,5.0,21.445063013698633,30.87465479452055,25.642632876712327,3.354147945205479,1224.264,17707928.24109589,4.088580821917809,21.057602739726025,-0.7344328767123287,365.0,6.2953095890410955,4.296,8.09,310.259301369863,227.581,400.223,365.0,0.4867058823529412,0.317,0.705,0.1095869737370014,34.0,44.007194444444444,29.655,61.143,8.355387588921957,36.0,4
wheat,IN,IN-13-0824,2007,2.554,16600.0,6500.0,348.605,96.908,0.3,0.004,22.7874,87.29328,6270.0,12.374,1.512,5.0,21.34538082191781,30.428690410958904,25.340553424657532,4.856920547945205,1772.776,17496438.988356166,4.010386301369863,20.080846575342466,0.8465342465753425,365.0,6.678561643835617,4.608,8.75,330.52844383561643,241.45,445.467,365.0,0.49694444444444447,0.365,0.773,0.11382064699578753,36.0,43.10216666666667,34.445,58.756,7.101027042417377,36.0,4
wheat,IN,IN-13-0824,2008,1.875,4500.0,2400.0,348.605,96.908,0.3,0.004,22.7874,87.29328,6270.0,12.374,1.512,5.0,21.326803278688523,30.535265027322403,25.360311475409837,4.279975409836066,1566.471,17338631.346311476,3.9900765027322405,20.490612021857924,0.28989890710382515,366.0,6.459586301369862,4.216,8.175,318.71463835616436,225.97,405.6,365.0,0.501969696969697,0.353,0.731,0.11366108746193791,33.0,44.29213888888889,31.958,63.403,8.580118737615887,36.0,4
wheat,IN,IN-13-0824,2009,1.953,12500.0,6400.0,348.605,96.908,0.3,0.004,22.7874,87.29328,6270.0,12.374,1.512,5.0,21.59564383561644,31.409528767123284,25.957049315068495,3.728260273972603,1360.815,18190803.98630137,4.26806301369863,22.905298630136983,-0.5398027397260274,365.0,5.959969863013699,3.891,8.193,294.3348410958904,216.947,403.012,365.0,0.49122857142857146,0.302,0.759,0.14079022478481235,35.0,43.18888888888889,28.353,63.462,9.786075792465175,36.0,4
wheat,IN,IN-13-0824,2010,2.395,11350.0,4740.0,348.605,96.908,0.3,0.004,22.7874,87.29328,6270.0,12.374,1.512,5.0,21.979739726027397,31.29052328767123,26.115838356164385,2.9717150684931504,1084.676,17928274.460273974,4.278136986301369,21.900972602739724,-1.3064219178082193,365.0,5.588835616438356,3.915,7.31,276.22790684931505,216.952,343.705,365.0,0.5101538461538462,0.316,0.799,0.1477037466049308,39.0,44.79230555555555,27.605,62.807,10.165712673546851,36.0,4
